Month,Date,Island,site,depth_ft,observer,transect,common_name,max_size,count,latin_name,common_family,latin_family,trophic_guild,a,b,biomass_g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,blueheaded_wrasse,5,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,2.620375883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,blueheaded_wrasse,10,8,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,82.12637847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,bar_jack,20,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,122.6695505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,striped_parrotfish_initial,10,3,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,49.63389318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,striped_parrotfish_terminal,30,4,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,1826.515103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,longfin_damselfish,10,10,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,190.5612581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,cocoa_damselfish,10,2,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,33.18697602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,princess_parrotfish_terminal,40,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1057.328522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,yellowhead_wrasse,5,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,6.263625809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,stoplight_parrotfish_initial,5,7,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,20.0915423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,stoplight_parrotfish_initial,10,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,21.87424758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,goby,5,10,Coryphopterus_spp,goby,Gobiidae,Omnivore,0.00708,3.08,10.06609144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,44,gc,2,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,longspine_squirrelfish,20,1,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,107.0260831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,bermuda_chub,30,1,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,412.6259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,blueheaded_wrasse,5,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,1.310187942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,blue_chromis,10,22,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,317.973447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,fairy_basslet,5,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,4.487277469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,striped_parrotfish_initial,5,3,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,6.118821088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,nassau_grouper,60,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,3784.420127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,goby,5,10,Coryphopterus_spp,goby,Gobiidae,Omnivore,0.00708,3.08,10.06609144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,bicolor_damselfish,5,3,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,5.636235639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,black_durgon,20,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,171.7755353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,longfin_damselfish,10,10,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,190.5612581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,stoplight_parrotfish_initial,10,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,21.87424758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,brown_chromis,10,1,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,ocean_surgeon,10,3,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,61.2427069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,banded_butterflyfish,10,2,Chaetodon_striatus,butterflyfish,Chaetodontidae,Invertivore,0.0251,3.06,57.6373118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,cocoa_damselfish,10,1,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,16.59348801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,mutton_snapper,30,1,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,451.4964595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,sergeant_major,10,1,Abudefduf_saxatilis,damselfish,Pomacentridae,Omnivore,0.0209,3.12,27.55156584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,redband_parrotfish_initial,20,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,293.4001583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,meadows,39,gc,3,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,longfin_damselfish,10,15,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,285.8418871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,redband_parrotfish_initial,5,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,5.585507382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,redband_parrotfish_initial,10,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,49.58006782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,redband_parrotfish_terminal,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,blueheaded_wrasse,5,24,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,31.4445106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,blueheaded_wrasse,10,17,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,174.5185542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,clown_wrasse,5,12,Halichoeres_maculipinna,wrasse,Labridae,Invertivore,0.01047,3.2,21.66865433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,clown_wrasse,10,1,Halichoeres_maculipinna,wrasse,Labridae,Invertivore,0.01047,3.2,16.59383173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,blue_tang,20,6,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,1338.858709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,blue_chromis,5,2,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,3.638467354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,blue_chromis,10,19,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,274.6134315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,bicolor_damselfish,5,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,1.878745213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,bicolor_damselfish,10,9,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,136.2105302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,princess_parrotfish_initial,20,7,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,906.1228888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,yellowhead_wrasse,5,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,6.263625809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,beaugregory_damselfish,5,3,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,89.03225125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,beaugregory_damselfish,10,2,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,436.9406832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,striped_parrotfish_terminal,20,5,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,671.0234201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,queen_parrotfish_initial,30,2,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,884.4546539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,roughhead_blenny,5,2,Acanthemblemaria_aspera,tube blenny,Chaenopsidae,Invertivore,0.00457,3.08,1.299492595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,stoplight_parrotfish_initial,5,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2.870220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,stoplight_parrotfish_terminal,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,22,sw,1,threespot_damselfish,10,1,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,19.49879175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,longfin_damselfish,10,13,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,247.7296355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,longfin_damselfish,20,11,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,1665.355607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,blueheaded_wrasse,5,50,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,65.50939708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,blueheaded_wrasse,10,28,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,287.4423246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,princess_parrotfish_initial,10,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,47.54331157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,princess_parrotfish_initial,20,7,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,906.1228888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,princess_parrotfish_terminal,30,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,884.4546539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,bicolor_damselfish,5,8,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,15.0299617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,bicolor_damselfish,10,12,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,181.6140403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,blue_chromis,5,35,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,63.6731787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,blue_chromis,10,15,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,216.8000775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,yellowtail_snapper,40,3,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,2610.301341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,spanish_hogfish,5,3,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,7.080386349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,fairy_basslet,5,4,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,5.983036626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,brown_chromis,5,6,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,10.91540206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,brown_chromis,10,68,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,982.8270179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,bermuda_chub,40,6,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,5919.323978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,beaugregory_damselfish,5,1,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,29.67741708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,black_durgon,20,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,343.5510706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,striped_parrotfish_terminal,20,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,268.409368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,foureye_butterflyfish,10,3,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,108.7269266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,stoplight_parrotfish_initial,30,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1093.776014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,stoplight_parrotfish_terminal,45,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1794.096458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,redband_parrotfish_initial,20,4,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,586.8003165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,bar_jack,70,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,5193.979445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,squirrelfish,20,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,240.8858367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,29,sw,2,clown_wrasse,5,9,Halichoeres_maculipinna,wrasse,Labridae,Invertivore,0.01047,3.2,16.25149075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,blue_chromis,5,7,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,12.73463574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,blue_chromis,10,29,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,419.1468164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,fairy_basslet,5,13,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,19.44486903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,fairy_basslet,10,4,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,49.20994144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,princess_parrotfish_initial,10,7,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,110.9343937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,princess_parrotfish_initial,20,10,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1294.46127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,blueheaded_wrasse,5,30,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,39.30563825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,31/03/2021,little_cayman,mixing_bowl,27,sw,3,blueheaded_wrasse,10,8,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,82.12637847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
